GAGE_ID,LAT,LONG,p_mean,pet_mean,geol_permeability,max_water_content,sand_frac,water_frac,lai_diff,gvf_max,gvf_diff,area,aridity,elev_mean,slope_mean,clay_frac,soil_depth_pelletier,frac_forest,lai_max,soil_conductivity
6479438,45.00608,-97.16508,1.76455989,2.2410059,-13.6154,0.616170831,30.0584018,0.414382214,1.682838174,0.660582262,0.481337077,951.91,1.27000841,554.25,5.06923,21.05421816,43.27130045,0.0027,1.924086504,1.025164732
6601000,42.32158,-96.48768,2.115007529,2.401577467,-15.955,0.690820656,16.00936521,0,2.15082471,0.741528526,0.573016111,450.2,1.135493578,415.2,9.0517,17.70660579,20.47513812,0.0365,2.344141577,0.775705319
6614800,40.49609,-105.86501,2.917613963,3.775497112,-13.1665,0.320000005,28.46666681,0,0.744444489,0.408611089,0.199999988,4.03,1.294035866,3296.83,145.84396,6.6666667,0.571428571,0.821,1.030555606,2.489729607
6622700,41.37024,-106.52058,2.257149897,3.331293812,-14.2348,0.528707408,51.98018597,0,1.355784647,0.676669484,0.219318096,98.7,1.47588506,2837.34,71.34178,15.66284635,2.2,0.7496,2.141258975,2.389829302
6623800,41.02358,-106.82477,2.868472279,3.046182177,-13.8248,0.543072195,52.80309385,0,1.296218246,0.639474434,0.228084555,187.66,1.061952803,2970.51,90.87092,15.8219025,1.14,0.9211,1.901203648,2.313504993
6632400,41.58525,-106.22279,2.246401095,3.275386557,-13.54,0.428795278,46.7856286,0,1.16036235,0.629400584,0.214807355,162.99,1.458059544,3001.56,69.03992,15.45792328,2.518796992,0.7266,1.860953179,2.167167602
6746095,40.53998,-105.88279,2.754986995,2.98640653,-13.556,0.460897959,44.33446013,0,1.113769408,0.57633323,0.223475679,8.9,1.084000228,3370.38,121.42221,8.31047615,0.588235294,0.821,1.622793972,2.77078955
6784000,41.03244,-98.74053,1.745111567,2.476443956,-15.2,0.673418033,37.59028671,0,1.196022767,0.566173065,0.369921948,6019.74,1.419074862,790.29,7.87218,11.07202563,29.85252122,0.0143,1.429636165,1.1654838
6803510,40.89311,-96.68155,2.104924025,2.495444189,-15.2,0.712617331,17.8987947,0,1.355003149,0.619456819,0.424149607,113.28,1.185526964,373.26,8.11686,34.35003655,28.74619289,0,1.588085701,0.640205086
6803530,41.0157,-96.54428,2.142568104,2.486346817,-15.2,0.712474877,14.06835279,0,1.622380918,0.664271847,0.508359287,309.75,1.160451709,377.45,8.30034,32.99466268,30.16359918,0,1.790775133,0.584156949
6814000,39.94778,-96.10862,2.400602327,2.577198166,-15.2504,0.685286321,22.40651639,0,1.286635222,0.607817628,0.395587607,713.83,1.073563137,401.18,7.57575,38.09784725,28.57692308,0.0044,1.536557268,0.692078117
6847900,39.76985,-100.10078,1.575601643,3.305606831,-13.6252,0.692591198,17.5606333,0,0.659688667,0.418650602,0.213876991,1536.19,2.097996563,885.8,6.55023,14.74094453,41.14765101,0.001,0.922368767,0.847090362
6853800,39.89925,-98.25043,1.945875428,2.851628638,-13.8726,0.686131221,15.49647603,0,0.842923273,0.498530645,0.257662263,589.43,1.465473379,559.13,6.65393,21.73079066,36.09227468,0,1.129236667,0.713651229
6876700,39.13907,-97.83696,2.055776865,2.679570048,-14.044,0.689631438,14.28517964,0,0.838265115,0.497010172,0.249108175,1056.44,1.303434285,448.53,8.37527,30.27530378,13.81156716,0,1.148474955,0.602025248
6878000,39.03111,-97.04029,2.229780972,2.893592279,-15.7131,0.596280505,18.62359646,0,1.116975991,0.552988962,0.30389182,776.42,1.297702472,393.93,6.59798,31.31807258,5.666946309,0,1.42427378,0.646352752
6879650,39.10195,-96.59521,2.623746749,2.644288789,-13.7376,0.450149654,10.58361985,0,2.075938214,0.698437934,0.517456714,11.51,1.007829277,402,11.67178,42.67448603,1,0.0311,2.349115785,0.458563857
6885500,39.68192,-96.44289,2.445574264,2.866789185,-13.0409,0.694977414,20.02172698,0,1.294287568,0.604439141,0.411876673,1062.87,1.172235588,394.81,8.30284,41.97508573,34.33333333,0.0076,1.509472028,0.608027425
6888500,39.06265,-96.15025,2.638001369,2.728151034,-14.0259,0.472315216,10.12838703,0,2.009912397,0.694714006,0.494829107,842.35,1.034173472,412.34,10.57049,41.42672966,2.90830721,0.0139,2.291766461,0.459428448
6889200,39.23833,-95.8886,2.589623546,2.621313196,-13.6113,0.653421994,17.60182513,0,1.882671429,0.680795507,0.446230825,385.66,1.012237165,347.72,8.52093,40.43010222,29.01587302,0.0174,2.176238641,0.571872693
6889500,39.09938,-95.72495,2.619830253,2.628446899,-13.3897,0.668789595,17.53550288,0,1.90793719,0.681450571,0.450941671,748.58,1.003289009,335.49,8.09609,40.47109704,30.01788756,0.0149,2.197939528,0.571646996
6892000,39.11633,-95.01088,2.774991102,2.620075236,-12.7532,0.665117652,17.62716578,0,1.4956391,0.653167004,0.412264662,1092.72,0.944174284,304.55,9.14485,35.76335577,30.83542789,0.067,1.762121272,0.612546662
6903400,40.95189,-93.25985,2.771672827,2.431550157,-16.4877,0.701494719,21.23387887,0,1.728730995,0.694065576,0.467867883,481.42,0.877286141,322.12,4.78235,32.9897293,42.90013141,0.222,1.993224836,0.69274267
6906800,38.70225,-92.97883,3.190375086,2.656419713,-12.6822,0.707773849,13.10863415,0,2.174763762,0.713011099,0.40574105,1414.75,0.83263555,279.08,8.38096,30.05524826,4.420657277,0.3516,2.580401525,0.592431084
6910800,38.56701,-95.96163,2.667686516,2.716138563,-14.96,0.545317222,9.990788394,0,2.077084762,0.699882226,0.496130723,444.6,1.018162571,376.84,6.45264,41.67408117,6.113235294,0.0074,2.363646076,0.457751413
6911900,38.71069,-95.83603,2.665383984,2.671907474,-15.0593,0.588864803,9.636699874,0,1.924993184,0.682986902,0.461675622,293.06,1.002447486,367.43,6.40301,40.81015191,4.665178571,0.0178,2.218012908,0.458459564
6917000,38.01897,-94.71367,3.020013689,2.753761629,-13.0012,0.477650979,12.58962056,0,1.632054312,0.654922466,0.383810724,765.78,0.911837466,296.09,6.4432,32.32327486,3.294067068,0.0592,1.952737428,0.553761738
6918460,37.40237,-93.80203,3.229486653,2.753408104,-12.3177,0.657821179,15.49141794,0,2.546021934,0.743258547,0.400384819,650.69,0.852583831,372.29,8.23995,31.65725357,3.811534501,0.1134,3.043960526,0.61326967
6919500,37.8342,-93.87549,3.316985626,2.852089309,-14.382,0.481011879,17.71536417,0,2.456814344,0.734423445,0.41950407,1069.42,0.859843735,304.29,6.03069,22.59737487,6.089028213,0.243,2.894626838,0.800074211
6921070,37.68265,-93.37033,3.24154141,2.752118713,-11.8062,0.669241241,15.06409057,0,2.534236677,0.74548284,0.4026757,712.59,0.849015442,374.14,9.47519,31.79249816,3.835032437,0.2784,3.040523408,0.606411333
6921200,37.75047,-93.26618,3.232652977,2.738147201,-11.8,0.685979843,14.36550302,0,2.75624567,0.771078999,0.43079357,323.62,0.847027881,338.33,8.87458,32.1984416,3.4,0.2526,3.249178207,0.593572334
6934000,38.38881,-91.81989,3.256001369,2.701932841,-11.9044,0.667183863,15.49968642,0,3.398462946,0.801395108,0.451681524,8264.9,0.829831605,334.86,11.8533,32.09572516,2.393399771,0.5897,3.923578584,0.605671664
7014500,38.15853,-91.10846,3.284264203,2.772139603,-12.2049,0.713846903,17.00950326,0,4.101393252,0.84684132,0.493124473,3845.5,0.844067174,330.14,11.88533,30.17980402,2.859884837,0.7777,4.616652366,0.644851088
7056000,35.98318,-92.74755,3.617371663,2.804692868,-14.0789,0.510563755,22.49397244,0,4.398442079,0.870985014,0.491920607,2149.36,0.775339979,459.08,41.947,24.23865106,1.04896,0.8844,4.958108585,0.892696033
7057500,36.62303,-92.24813,3.261271732,2.773481561,-11.8017,0.647374669,18.84643725,0,3.514623645,0.808381133,0.432314136,1456.44,0.850429461,324.68,11.24276,30.69026477,2.403631285,0.584,4.092280944,0.671972225
7060710,35.99535,-92.21265,3.696503765,3.047528679,-11.9212,0.603970199,23.80027224,0,4.818213063,0.899455276,0.484819941,150.03,0.824435432,272.84,18.02579,31.40749249,1,0.8541,5.458821793,0.741097604
7066000,37.15408,-91.35816,3.287924709,2.753928364,-12.055,0.688460465,15.28462033,0,4.071827363,0.844997813,0.478574462,1053.5,0.837588633,343.23,10.30686,34.07340648,2.24872449,0.693,4.614631307,0.591005749
7067000,36.99138,-91.01351,3.44280219,2.757459576,-12.131,0.701316441,15.82201268,0,4.275783873,0.859879552,0.486571179,4349.01,0.800934652,325.61,11.97771,34.8873637,2.119987518,0.7931,4.829520607,0.59081599
7068000,36.622,-90.84762,3.404091718,2.747049719,-12.1665,0.702074109,15.89186146,0,4.357757917,0.864947961,0.489495022,5318.59,0.806984637,293.5,12.0651,34.95103612,2.158069459,0.7417,4.914129169,0.592136676
7071500,36.64868,-91.20082,3.338821355,2.77022152,-12.1937,0.70259606,17.20225317,0,3.768530474,0.824529931,0.451512136,2023.77,0.829700432,283.07,10.03191,36.14153345,2.841789052,0.5914,4.330998673,0.608500426
7083000,39.17221,-106.38919,2.083708419,2.843017536,-13.7463,0.354163621,37.10671325,0,0.5255099,0.327623935,0.153876645,60.76,1.364402769,3457.46,158.91882,10.57118585,1.25,0.3563,0.788784878,2.192323265
7142300,37.87159,-98.87614,1.806744695,2.832697673,-11.8217,0.647241958,53.13876556,0,0.848938457,0.487824779,0.247151536,1819.94,1.567846127,677.58,4.76724,16.18547524,49.53190014,3.00E-04,1.16382103,1.420600712
7145700,37.24955,-97.4039,2.510521561,2.800414593,-13.9559,0.657359898,21.10194517,0,0.829115689,0.51434044,0.221979011,399.81,1.115471238,393.17,3.99175,35.25431994,39.98016529,0.0346,1.229428206,0.616670529
7148400,36.81503,-98.64814,1.909582478,3.200512471,-14.0603,0.527906714,29.20863287,0,0.70073616,0.425835705,0.232503106,2544.5,1.676027356,545.41,9.72975,22.62557633,12.85876452,5.00E-04,0.963708628,1.074450479
7149000,37.0392,-98.47021,1.975812457,3.009930007,-13.5872,0.561735172,30.60762894,0,0.767841913,0.455581505,0.238002705,2291.2,1.523388516,558.82,8.31384,22.59679783,21.05980363,3.00E-04,1.064221246,1.137586064
7151500,37.12891,-97.60144,2.316180698,2.980717057,-12.3308,0.585932059,43.27974534,0,0.818204106,0.50259636,0.215281719,2109,1.286910412,456.85,5.91848,20.09107068,40.74189447,0.0101,1.22456563,1.488221311
7167500,37.70821,-96.2236,2.816464066,2.72132924,-15.2534,0.440786965,9.491302411,0,1.849112667,0.670850767,0.462661949,319.62,0.966221893,383.36,10.91937,41.35977655,1.217659138,0.0167,2.15220111,0.451638642
7180500,38.19645,-96.82458,2.607589322,2.931383518,-16.1576,0.518385705,8.80958252,0,1.59009707,0.631699297,0.431178489,275.51,1.12417377,442.86,4.64743,40.78892489,4.093078759,0.0015,1.876830526,0.446890649
7184000,37.28125,-95.03267,3.255382615,2.741905558,-15.4824,0.6326331,17.50598321,0,1.382199885,0.616467737,0.340591654,510.84,0.842268293,280.99,3.48891,35.20875863,5.980544747,0.0078,1.715975888,0.617892722
7195800,36.25548,-94.43394,3.504130048,2.862758316,-11.8,0.713816307,15.51429501,0,2.821123493,0.774488423,0.402198958,38.23,0.816966915,371.07,10.46386,31.71159994,1,0.2232,3.36641176,0.61561451
7196900,35.88008,-94.48661,3.703661875,2.863045626,-14.7084,0.436671624,24.52789265,0,3.081183113,0.780021905,0.419012719,106.35,0.773031049,430.12,35.12088,20.83518367,1.018987342,0.5407,3.599295995,1.070241509
7197000,35.9212,-94.83856,3.624199863,2.871805996,-12.6616,0.638346042,18.31122099,0,3.321316369,0.797898448,0.44410393,808.45,0.792397247,348.86,21.68267,28.02524205,1.89504618,0.6716,3.83361343,0.710652031
7208500,36.37226,-104.97,1.658678987,2.916186858,-13.4318,0.637795442,39.21108645,0,0.913433783,0.598012502,0.188280394,159.22,1.758138182,2675.36,72.29899,30.05204099,0.93877551,0.6805,1.653354978,1.075700573
7226500,35.43838,-103.52579,1.074360027,2.710015455,-13.2545,0.547214764,41.26913379,0,0.373908211,0.286549543,0.154655566,5242.75,2.522446281,1587.35,17.56282,19.62875995,14.87252199,0.0028,0.577298773,1.495115433
7261000,35.2988,-92.40393,3.749127995,2.903797276,-15.2,0.333901842,42.01655918,0,2.414698445,0.716195753,0.342285044,445.81,0.774526044,197.55,14.38002,24.12016656,1.118086697,0.2534,2.992988725,1.468586542
7263295,34.8762,-92.77461,3.946117728,3.389746297,-15.2,0.400120374,35.74360198,0,3.728644717,0.860619622,0.288205453,119.03,0.859007899,260.56,27.63587,31.56296799,1.011111111,0.8657,5.000829973,1.069136716
7290650,32.01778,-90.87694,4.154616016,3.422857728,-11.0545,0.680625883,25.87071086,0,3.303674854,0.81530605,0.280783459,1688.73,0.823868611,105.8,7.48765,20.46149836,29.5693153,0.7965,4.504964176,0.958871251
7291000,31.50306,-90.7775,4.273158111,3.191381342,-11.8728,0.673279391,32.34089587,0,3.509729203,0.846542503,0.198569405,479.3,0.74684373,129.13,7.60783,21.03659091,29.15976331,0.9777,5.188176707,1.133574358
7292500,31.32472,-91.10944,4.255530459,3.474859001,-12.1976,0.673561658,31.91679972,0,3.37341325,0.838933229,0.185255718,2073.09,0.816551317,115.81,7.03828,20.90834052,27.22700451,0.9468,5.085763694,1.125701249
7295000,31.22694,-91.29556,4.38075154,3.553881164,-12.4216,0.67511267,29.27577101,0,3.276449228,0.839611751,0.180542519,466.58,0.811249196,95.88,6.82945,23.49379325,27.09006211,0.94,5.061492853,1.018156815
7299670,34.35452,-99.74037,1.772833676,4.142273744,-16.1798,0.686348179,25.78796633,0,0.552666653,0.374394955,0.16823566,828.36,2.336526997,497.04,6.82082,46.92095867,2.065436242,0.0012,0.833215155,0.627439351
7301410,35.4731,-100.12095,1.690138261,2.90849013,-13.0112,0.626003253,64.37051242,0,0.721125725,0.424016035,0.247578372,769.67,1.720859291,787.71,10.70028,13.82333551,29.56575463,0,0.963149226,2.697087687
7301500,35.16811,-99.50731,1.72773306,3.099671513,-13.3382,0.594004704,48.28336859,0,0.656207344,0.401804031,0.222052108,6885.07,1.794068531,841.43,9.12835,20.88445664,28.89492754,8.00E-04,0.900953205,1.400757126
7315200,33.81288,-98.08504,2.231993155,3.811487529,-15.1413,0.515076765,31.43885856,0,1.15002687,0.547172991,0.26656734,501.62,1.70766094,310.11,5.60451,37.6568226,1.273991655,0.0923,1.506226935,0.866483376
7315700,34.00426,-97.56697,2.502206708,3.069474114,-13.9493,0.611092386,35.7375998,0,1.214585603,0.565856291,0.283918086,1488.69,1.226706852,286.95,6.30245,28.28877283,11.29129412,0.0437,1.589362902,1.09543242
7335700,34.63844,-94.61272,4.235282683,2.837448241,-14.7247,0.378534522,35.65063188,0,4.445159749,0.888598103,0.393213158,102.57,0.669954866,450.35,54.44576,31.82367023,2.101265823,0.9722,5.445596079,1.066611262
7340300,34.37955,-94.23576,4.382833676,2.879540712,-15.6284,0.422248185,27.05610398,0,4.385525476,0.884643901,0.356442307,230.43,0.657004332,342.71,20.62376,28.7002763,0.986449864,0.9591,5.479734023,0.890859671
7346045,32.77792,-94.35742,3.582024641,3.14231922,-14.6716,0.590814617,58.69085924,0,2.977242722,0.771894053,0.321061572,959.89,0.877246679,103.75,7.44495,14.11943836,1.65303141,0.8518,3.8157592,2.749297484
7359610,34.38278,-93.60611,4.28054757,2.91806742,-16.042,0.427740303,30.9684633,0,3.964971894,0.848542843,0.379576312,342.23,0.681704238,301.25,26.3835,29.17246715,1.069860279,0.9453,4.8064963,0.973048182
7362100,33.37596,-92.77711,3.80791102,3.054509569,-13,0.682572278,33.4941959,0,3.799594714,0.861914256,0.267873189,996.08,0.802148357,82.82,5.30737,25.43258184,4.972301136,0.9703,5.184567354,1.120763594
7362587,34.79759,-92.93351,4.213067762,3.159702984,-15.2,0.365000005,34.875,0,3.962816436,0.874011373,0.292992308,69.77,0.749976778,287.49,26.09551,33.25,1.019230769,0.9966,5.309433022,1.020976917
7373000,31.53629,-92.40847,4.242907598,3.413675565,-13.8823,0.615638741,43.80029869,0,3.090470605,0.848567836,0.192403445,131.18,0.804560431,63.49,4.91804,21.61154652,37.87894737,0.904,4.722306955,1.495817811
7375000,30.61602,-90.24869,4.611883641,3.715134223,-13.7861,0.633349693,43.42421904,0,2.623121562,0.777066536,0.198863563,249.35,0.805556799,54.03,3.81251,18.81851657,45.7700831,0.7492,3.996737851,1.682673501
7376000,30.5038,-90.67732,4.587405886,3.935050856,-12.9582,0.66115136,36.6255005,0,2.968796302,0.82096893,0.175539181,651.61,0.857794351,64.48,3.57506,20.12739108,43.32233223,0.9532,4.698761623,1.344692647
8013000,30.99602,-92.67375,4.320046543,3.219655291,-13.9362,0.630559641,31.76481449,0,2.994193057,0.828604928,0.160985303,1293.69,0.745282547,75.95,4.567,22.80227563,44.16841524,0.9144,4.835608626,1.081808312
8014500,30.69875,-92.89319,4.472329911,3.270267611,-13.9215,0.676398869,34.60596426,0,2.735252332,0.822381094,0.144744491,1305.15,0.731222355,57.95,3.28615,18.87780322,44.61327482,0.8187,4.670514733,1.206643021
8023080,31.97933,-93.93408,4.023367556,3.221669473,-13.0466,0.683067168,31.54296523,0,2.945635769,0.78032825,0.236945374,187.61,0.800739537,86.85,4.78985,27.34674454,8.280701754,0.8629,4.186305169,0.962698533
8025500,31.30713,-93.51573,3.995754962,3.217361013,-13.5444,0.661967343,29.23246697,0,3.008346936,0.828083654,0.156135526,383.02,0.805194774,95.89,6.86134,28.81809404,6.347663551,0.932,4.807759795,0.867682471
8029500,30.81889,-93.78556,4.203683778,3.572862355,-13.5446,0.619260016,57.49542965,0,2.591266784,0.784508844,0.166741371,333.4,0.849936043,78.75,5.08421,22.49642729,34.76199262,0.9705,4.204631883,1.859553074
8050800,33.55455,-96.94723,2.819348392,3.141792539,-15.1765,0.530313545,39.41882992,0,1.501986721,0.610462839,0.310919403,100.93,1.114368323,229.09,5.75131,28.84653481,3.075949367,0.1279,1.894447515,1.419379707
8066200,30.71631,-94.95882,3.814758385,3.886411567,-13.2746,0.613619132,34.01251296,0,2.665829345,0.78920026,0.177706654,364.12,1.018783151,86.8,6.98455,36.73717058,32.02906977,0.8456,4.244184122,0.976281984
8066300,30.48139,-94.77972,3.976249144,4.190918658,-13.4839,0.547352604,52.02650967,0,3.009742914,0.834551991,0.136745309,383.57,1.053987943,67.47,4.66804,19.88312586,44.33211009,0.8251,5.07057721,2.282800068
8070000,30.3366,-95.1041,3.643779603,3.67837729,-13.5354,0.583477412,46.63534519,0,2.685910456,0.796091402,0.181083351,841.06,1.009495,84.67,5.61372,26.17681001,36.42478632,0.8302,4.208670487,1.531518881
8070200,30.14549,-95.12438,3.676714579,4.025771718,-13.4571,0.579230674,45.8005687,0,2.698262205,0.794353898,0.187344426,989.37,1.094937241,71.08,4.64193,24.16571255,38.56088825,0.8129,4.204255489,1.570077983
8079600,33.03843,-101.19763,1.37242026,3.580756372,-13.4623,0.642046512,44.75446206,0,0.545950022,0.349582532,0.188481952,3348.95,2.609081545,952.69,5.15091,30.12077803,41.06247481,0,0.768546451,1.332625764
8082700,33.32927,-99.46508,1.82721013,3.651840589,-14.2036,0.703672902,25.28627076,0,0.479900302,0.380339213,0.121724045,276.04,1.998588191,453.85,4.04181,50.3539121,4.891414141,0,0.83900161,0.619183017
8086212,32.7329,-99.14063,1.908219028,3.261216099,-15.8201,0.692469637,21.5530206,0,0.933278039,0.491796078,0.239248988,1584.82,1.709036568,507.6,10.25442,47.33283035,1.330049261,0.0038,1.258478541,0.569275874
8086290,32.64846,-99.00451,2.018210815,3.574709377,-14.9995,0.578122623,29.38854795,0,0.954765924,0.498299436,0.233070144,732.98,1.771226946,475.58,7.94291,44.26770101,1.301541426,0.0066,1.290852556,0.70084487
8101000,31.28489,-97.88502,2.396481862,3.301889131,-15.173,0.484193793,18.27885978,0,0.821306554,0.488418365,0.196905708,1177.1,1.377806852,388.23,11.33266,27.10333805,1.131642512,0.0067,1.239354782,0.742507473
8103900,30.91157,-98.03697,2.444951403,3.325250021,-13.5955,0.448000007,26.8,0,0.683469313,0.443498383,0.15421479,86,1.360047491,382.97,9.98524,24.7,1.073170732,0.0201,1.094311101,0.927570512
8104900,30.62575,-97.69112,2.52033128,3.352116427,-14.2839,0.429753983,21.29997592,0,0.827765488,0.503745936,0.175516397,342.62,1.330030085,317.44,12.46897,27.77677149,1.149590164,0.0263,1.333482368,0.736742579
8109700,30.33938,-96.9047,2.637816564,3.390921369,-14.084,0.615830482,55.71325563,0,1.04981878,0.562169924,0.246758765,610.13,1.285503099,143.05,6.2489,22.59006159,4.210035006,0.0282,1.465146751,1.819947816
8150800,30.64352,-99.09588,2.105409993,3.350305366,-12.0426,0.229564108,20.68905404,0,0.818088103,0.501699125,0.178338123,557.52,1.591284062,563.65,14.64471,17.77802558,1.924675325,0.0386,1.318403131,0.871695682
8155200,30.29632,-97.92557,2.504511978,3.376621164,-11.8,0.447618515,26.77741496,0,0.739264585,0.501813649,0.133297548,232.74,1.348215218,337.33,13.093,24.69400425,1.020833333,0.088,1.345934376,0.926846102
8158700,30.08299,-98.00779,2.56350308,3.374985708,-11.8353,0.447363585,26.75987223,0,0.794651987,0.506337627,0.158946957,320.34,1.316552235,367.97,13.35994,24.73309902,1.087053571,0.0414,1.341175422,0.925853313
8158810,30.15549,-97.94001,2.508960986,3.377082628,-11.8,0.448000007,26.8,0,0.807070184,0.497403458,0.155042114,31.79,1.346008426,308.05,10.64469,24.7,1,0.0548,1.338376413,0.927570512
8164000,28.95998,-96.68637,2.933000684,4.7439059,-13.4365,0.679484215,45.07884186,0,1.023617351,0.582446894,0.213788703,2124,1.617424069,73.09,4.02264,34.57830886,39.28859527,0.074,1.553229836,1.205183472
8164300,29.46691,-96.81276,2.850060233,4.718958604,-13.403,0.672897475,38.87953699,0,1.038435108,0.588425089,0.208063438,861.54,1.655739956,102.72,5.75162,37.62545813,31.58948261,0.0122,1.570924994,1.031833727
8164600,28.89138,-96.81915,3.102590007,3.777449062,-13.0614,0.619029331,55.0384527,0,0.977483837,0.572629453,0.212881108,253.92,1.217514739,37.19,1.85956,29.49357055,49.33787466,0.0573,1.506487775,1.869725456
8165300,30.0641,-99.38699,2.228876112,3.345473361,-11.8,0.146370276,9.470999368,0,0.646378835,0.480704369,0.141313783,435.99,1.500968736,669.21,10.29971,21.5913878,1.184818482,0.1466,1.194407948,0.571198489
8171300,29.97938,-97.91,2.56038193,4.675037577,-12.0681,0.426324953,24.57711386,0,0.822139434,0.517311219,0.168631659,1067.47,1.825914143,379.23,13.97922,25.78502962,1.249491525,0.0569,1.398378908,0.842931145
8175000,29.21525,-97.44943,2.416309377,3.444295592,-13.7901,0.647864531,46.37060435,0,1.124263238,0.576422327,0.26687184,1421.66,1.425436504,113.27,5.3832,33.99831758,7.02166065,0.0703,1.503287765,1.253747275
8176900,28.86165,-97.22638,2.492143737,3.880572895,-13.2419,0.608492859,56.26740981,0,1.030251322,0.583532288,0.233542002,925.44,1.557122423,88.45,5.1182,26.50645231,37.50793651,0.1949,1.519482896,2.051958456
8178880,29.72384,-99.07004,2.475806982,3.382485421,-11.8183,0.22195276,10.07124941,0,0.977153952,0.530201148,0.188921802,850.58,1.366215317,542.56,19.49002,23.69201092,1.42442357,0.4391,1.550799227,0.56624393
8189500,28.29195,-97.27916,2.374370979,4.736852977,-13.0338,0.583064411,49.94786579,0,1.00323717,0.564346281,0.236393554,1808.29,1.994992787,67.31,4.02675,27.92472679,41.20343137,0.1046,1.463568941,1.785087718
8190000,29.42857,-99.99729,1.917389459,3.398908131,-11.8909,0.18667831,10.28445887,0,0.66931714,0.492121796,0.126840932,1961.43,1.772674881,567.77,17.30756,20.37479785,1.875906835,0.2878,1.286536673,0.599163652
8190500,29.47273,-100.23646,1.826854209,4.206361314,-11.8297,0.114895782,9.356544888,0,0.528285842,0.443986964,0.117307972,1799.09,2.302516146,590.4,13.29277,13.41875201,1.739236393,0.1388,1.035223363,0.785347278
8194200,27.96501,-98.96697,1.397215606,3.619265257,-13.0266,0.679159944,31.68210003,0,0.661138004,0.446835555,0.175884843,1220.58,2.590341277,161.27,5.02405,46.72122756,7.772397094,8.00E-04,1.07833478,0.790437584
8195000,29.48857,-99.70478,2.211577002,3.387042053,-11.8893,0.168335749,10.64662463,0,0.948294778,0.555785114,0.154644087,1028.29,1.531505369,578.2,20.77367,22.21875664,1.695431472,0.5043,1.686287159,0.589244144
8196000,29.50468,-99.78145,2.085787817,3.421021629,-11.8254,0.161772527,10.02946389,0,0.907345183,0.58286207,0.138824703,326.98,1.640158027,536.77,22.61663,21.30302072,1.043659044,0.6396,1.762722755,0.58534511
8198500,29.31431,-99.48047,2.253373032,3.415260397,-11.9231,0.27545454,12.84056934,0,1.016607845,0.55516078,0.166049187,624.35,1.515621403,439.45,15.828,25.23874868,8.602477477,0.4132,1.728021718,0.605192418
8200000,29.56967,-99.24671,2.393649555,3.395118782,-11.8798,0.276031328,11.61625603,0,0.924283148,0.543881619,0.167626211,249.11,1.418385901,464.34,21.00912,24.87181841,1.922190202,0.6625,1.611600657,0.585234271
8202700,29.37079,-99.28782,2.226349076,3.428641889,-11.8593,0.277767225,14.9727112,0,0.914329026,0.551950068,0.161535754,434.75,1.540028887,399.03,15.73611,26.54869433,4.695798319,0.4827,1.596239421,0.635504191
8267500,36.54169,-105.5564,1.678718686,3.55741332,-13.3318,0.711039065,23.42665283,0,0.958100942,0.587627751,0.20321159,96.26,2.119124157,3006.6,149.08403,27.3028161,0.496644295,0.7348,1.649667795,0.774957321
8269000,36.43947,-105.50362,1.545537303,3.793536906,-14.9532,0.666993401,28.42947207,0,1.170977657,0.661587687,0.194897614,163.27,2.454510091,2791.36,117.24472,27.88181164,0.637860082,0.7622,2.06732792,0.881491594
8271000,36.50836,-105.53084,1.694047912,4.027345613,-13.8495,0.691615923,31.00889703,0,0.974419803,0.544135916,0.202262339,43.77,2.377350477,2722.86,141.28096,25.62542916,0.569444444,0.654,1.553787863,0.938352717
8324000,35.66169,-106.74337,1.53157974,3.063129185,-12.8974,0.530150074,43.32053586,0,0.865648383,0.584625736,0.160920299,1207.95,1.99998022,2459.47,74.75895,17.75147437,1.22278057,0.5803,1.646695817,1.583200091
8377900,35.77725,-105.65807,2.042814511,3.059941588,-14.0443,0.570420307,33.96056176,0,1.136735012,0.641245683,0.214156211,139.03,1.497904764,3017.75,105.29076,23.43376743,0.850961538,0.9747,1.911329292,1.203506343
8378500,35.70837,-105.68252,1.956338125,3.135561383,-14.2476,0.529015392,36.86497369,0,1.149777311,0.646701237,0.2081342,444.96,1.602770678,2965.23,104.53474,22.94480528,0.818320611,0.965,1.947592924,1.431755786
8380500,35.65199,-105.3189,1.74828063,3.055200082,-13.0611,0.442861346,29.58785022,0,0.871586382,0.635941248,0.146555518,198.06,1.747545577,2523.15,74.8758,31.02810978,0.834459459,0.8242,1.854165879,0.931538151
9034900,39.76026,-105.9064,2.586208077,2.998558001,-14.1,0.320000005,28.46666681,0,0.736067248,0.394374624,0.209781366,15.65,1.159441898,3571.18,102.75895,6.6666667,0.472222222,0.2933,0.990781317,2.489729607
9035800,39.80054,-106.02641,2.455986311,3.817228925,-13.959,0.505914879,49.32240922,0,1.015669763,0.545968759,0.223787883,22.94,1.554254968,3271.22,145.66646,8.868902036,0.473684211,0.57,1.477949429,2.866293318
9035900,39.79582,-106.03057,2.387453799,3.434853525,-14.0417,0.403339469,37.72905448,0,1.001813648,0.531989429,0.223741387,72.84,1.438709946,3240.75,123.91195,7.689007527,0.564102564,0.6008,1.452674582,2.638206614
9047700,39.59443,-105.97252,2.030848734,3.909288556,-14.0945,0.487560331,47.33715095,0,0.858300734,0.555913212,0.173284009,23.57,1.924953095,3333.84,103.791,8.621537143,0.45,0.7022,1.486089059,2.831271014
