GAGE_ID,elev_mean,slope_mean,area,p_mean,pet_mean,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,soil_depth_pelletier,soil_conductivity,sand_frac,clay_frac,water_frac,carbonate,geol_permeability
8150800,563.6500,14.6447,557.5200,2.1054,3.3503,0.0386,1.3184,0.8181,0.5017,0.1783,1.9247,0.8717,20.6891,17.7780,0.0000,0.8127,-12.0426
8155200,337.3300,13.0930,232.7400,2.5045,3.3766,0.0880,1.3459,0.7393,0.5018,0.1333,1.0208,0.9268,26.7774,24.6940,0.0000,1.0000,-11.8000
8158700,367.9700,13.3599,320.3400,2.5635,3.3750,0.0414,1.3412,0.7947,0.5063,0.1589,1.0871,0.9259,26.7599,24.7331,0.0000,0.9706,-11.8353
8158810,308.0500,10.6447,31.7900,2.5090,3.3771,0.0548,1.3384,0.8071,0.4974,0.1550,1.0000,0.9276,26.8000,24.7000,0.0000,1.0000,-11.8000
8164000,73.0900,4.0226,2124.0000,2.9330,4.7439,0.0740,1.5532,1.0236,0.5824,0.2138,39.2886,1.2052,45.0788,34.5783,0.0000,0.0000,-13.4365
8164300,102.7200,5.7516,861.5400,2.8501,4.7190,0.0122,1.5709,1.0384,0.5884,0.2081,31.5895,1.0318,38.8795,37.6255,0.0000,0.0000,-13.4030
8164600,37.1900,1.8596,253.9200,3.1026,3.7774,0.0573,1.5065,0.9775,0.5726,0.2129,49.3379,1.8697,55.0385,29.4936,0.0000,0.0000,-13.0614
8165300,669.2100,10.2997,435.9900,2.2289,3.3455,0.1466,1.1944,0.6464,0.4807,0.1413,1.1848,0.5712,9.4710,21.5914,0.0000,1.0000,-11.8000
8171300,379.2300,13.9792,1067.4700,2.5604,4.6750,0.0569,1.3984,0.8221,0.5173,0.1686,1.2495,0.8429,24.5771,25.7850,0.0000,0.8366,-12.0681
8175000,113.2700,5.3832,1421.6600,2.4163,3.4443,0.0703,1.5033,1.1243,0.5764,0.2669,7.0217,1.2537,46.3706,33.9983,0.0000,0.0000,-13.7901
8176900,88.4500,5.1182,925.4400,2.4921,3.8806,0.1949,1.5195,1.0303,0.5835,0.2335,37.5079,2.0520,56.2674,26.5065,0.0000,0.0000,-13.2419
8178880,542.5600,19.4900,850.5800,2.4758,3.3825,0.4391,1.5508,0.9772,0.5302,0.1889,1.4244,0.5662,10.0712,23.6920,0.0000,0.9848,-11.8183
8189500,67.3100,4.0268,1808.2900,2.3744,4.7369,0.1046,1.4636,1.0032,0.5643,0.2364,41.2034,1.7851,49.9479,27.9247,0.0000,0.0000,-13.0338
8190000,567.7700,17.3076,1961.4300,1.9174,3.3989,0.2878,1.2865,0.6693,0.4921,0.1268,1.8759,0.5992,10.2845,20.3748,0.0000,0.9243,-11.8909
8190500,590.4000,13.2928,1799.0900,1.8269,4.2064,0.1388,1.0352,0.5283,0.4440,0.1173,1.7392,0.7853,9.3565,13.4188,0.0000,0.9778,-11.8297
8194200,161.2700,5.0241,1220.5800,1.3972,3.6193,0.0008,1.0783,0.6611,0.4468,0.1759,7.7724,0.7904,31.6821,46.7212,0.0000,0.0000,-13.0266
8195000,578.2000,20.7737,1028.2900,2.2116,3.3870,0.5043,1.6863,0.9483,0.5558,0.1546,1.6954,0.5892,10.6466,22.2188,0.0000,0.9255,-11.8893
8196000,536.7700,22.6166,326.9800,2.0858,3.4210,0.6396,1.7627,0.9073,0.5829,0.1388,1.0437,0.5853,10.0295,21.3030,0.0000,0.9789,-11.8254
8198500,439.4500,15.8280,624.3500,2.2534,3.4153,0.4132,1.7280,1.0166,0.5552,0.1660,8.6025,0.6052,12.8406,25.2387,0.0000,0.7220,-11.9231
8200000,464.3400,21.0091,249.1100,2.3936,3.3951,0.6625,1.6116,0.9243,0.5439,0.1676,1.9222,0.5852,11.6163,24.8718,0.0000,0.9335,-11.8798
8202700,399.0300,15.7361,434.7500,2.2263,3.4286,0.4827,1.5962,0.9143,0.5520,0.1615,4.6958,0.6355,14.9727,26.5487,0.0000,0.7991,-11.8593
8267500,3006.6000,149.0840,96.2600,1.6787,3.5574,0.7348,1.6497,0.9581,0.5876,0.2032,0.4966,0.7750,23.4267,27.3028,0.0000,0.0000,-13.3318
8269000,2791.3600,117.2447,163.2700,1.5455,3.7935,0.7622,2.0673,1.1710,0.6616,0.1949,0.6379,0.8815,28.4295,27.8818,0.0000,0.0000,-14.9532
8271000,2722.8600,141.2810,43.7700,1.6940,4.0273,0.6540,1.5538,0.9744,0.5441,0.2023,0.5694,0.9384,31.0089,25.6254,0.0000,0.0000,-13.8495
8324000,2459.4700,74.7590,1207.9500,1.5316,3.0631,0.5803,1.6467,0.8656,0.5846,0.1609,1.2228,1.5832,43.3205,17.7515,0.0000,0.1231,-12.8974
8377900,3017.7500,105.2908,139.0300,2.0428,3.0599,0.9747,1.9113,1.1367,0.6412,0.2142,0.8510,1.2035,33.9606,23.4338,0.0000,0.2013,-14.0443
8378500,2965.2300,104.5347,444.9600,1.9563,3.1356,0.9650,1.9476,1.1498,0.6467,0.2081,0.8183,1.4318,36.8650,22.9448,0.0000,0.1761,-14.2476
8380500,2523.1500,74.8758,198.0600,1.7483,3.0552,0.8242,1.8542,0.8716,0.6359,0.1466,0.8345,0.9315,29.5879,31.0281,0.0000,0.4091,-13.0611
9034900,3571.1800,102.7590,15.6500,2.5862,2.9986,0.2933,0.9908,0.7361,0.3944,0.2098,0.4722,2.4897,28.4667,6.6667,0.0000,0.0000,-14.1000
9035800,3271.2200,145.6665,22.9400,2.4560,3.8172,0.5700,1.4779,1.0157,0.5460,0.2238,0.4737,2.8663,49.3224,8.8689,0.0000,0.0000,-13.9590
9035900,3240.7500,123.9120,72.8400,2.3875,3.4349,0.6008,1.4527,1.0018,0.5320,0.2237,0.5641,2.6382,37.7291,7.6890,0.0000,0.0000,-14.0417
9047700,3333.8400,103.7910,23.5700,2.0308,3.9093,0.7022,1.4861,0.8583,0.5559,0.1733,0.4500,2.8313,47.3372,8.6215,0.0000,0.0000,-14.0945
9065500,3350.1000,112.7789,37.7800,2.5704,3.7194,0.8324,1.2861,0.9368,0.4630,0.2171,0.4032,2.6753,41.5571,8.5013,0.0000,0.0000,-14.0614
9066000,3405.1300,96.5441,32.4100,2.2694,3.4723,0.7706,1.6679,1.1563,0.5822,0.2427,0.5000,2.1800,45.4457,16.8081,0.0000,0.0000,-12.9834
9066200,3071.9700,145.3685,16.1000,2.6502,3.7056,0.6686,1.6074,1.2205,0.5281,0.2614,0.2667,2.7522,43.3830,8.2119,0.0000,0.0317,-13.4797
9066300,2943.6200,143.8313,15.5200,2.5218,3.7485,0.7632,2.2488,1.6114,0.6624,0.2716,0.4828,2.9383,52.3475,9.1406,0.0000,0.0000,-13.0611
9081600,2990.9700,150.5766,432.8900,2.6783,4.0248,0.6136,2.1344,1.7303,0.6004,0.3189,0.5636,1.4231,29.7594,18.3896,0.0000,0.0186,-14.5073
9107000,3300.2900,103.4207,331.6200,1.9151,3.2274,0.6075,1.2008,0.7154,0.4641,0.1621,1.3314,2.6240,52.9623,13.1558,0.0000,0.0384,-13.6265
9210500,2441.1300,59.4828,398.3100,1.3828,2.6297,0.2624,1.0782,0.7871,0.4217,0.2087,0.9705,1.6104,33.8189,14.5381,0.0000,0.0460,-14.7974
9223000,2448.6800,61.2466,333.1500,1.7341,2.7353,0.4330,1.6983,1.2379,0.5920,0.2669,0.7782,1.4123,33.4698,17.4854,0.0000,0.0189,-14.9409
9306242,2245.0900,61.0155,81.9900,1.2684,3.6838,0.0000,0.8178,0.5599,0.3463,0.1611,0.8913,1.6919,34.3249,15.3388,0.0000,0.0000,-15.7937
9312600,2434.6700,72.8922,195.2900,1.5841,3.7550,0.0454,1.6313,1.2785,0.5516,0.3022,0.8714,1.3830,39.3702,23.8584,0.0000,0.0000,-16.2648
9352900,3282.6600,156.0883,188.1500,2.5243,3.1343,0.5199,1.0973,0.7458,0.4269,0.2054,0.4982,1.6653,44.1059,22.1439,0.0000,0.0384,-13.9404
9378170,2308.2000,67.6771,21.9000,1.6233,2.9089,0.2522,1.7697,1.3241,0.5618,0.2847,1.1563,2.1747,47.5339,16.0923,0.0000,0.0000,-14.2625
9378630,2125.1000,53.4153,10.4200,1.5805,2.9689,0.2678,1.7401,1.1968,0.5787,0.2545,0.5500,2.2366,49.9396,16.6368,0.0000,0.0000,-14.9889
9386900,2341.6500,37.3925,184.9400,1.2139,3.0047,0.3012,1.0145,0.4980,0.4144,0.0999,1.0719,1.4167,41.9397,23.6992,0.0000,0.1642,-13.7243
9404450,2070.4100,56.2230,192.9600,1.3505,3.8622,0.3323,1.1921,0.7100,0.4483,0.1500,0.8167,1.3494,30.9106,19.9797,0.0000,0.5224,-13.6472
9430500,2227.3600,58.1321,4804.9300,1.2908,3.4498,0.4793,0.9535,0.5080,0.3992,0.1168,3.6195,1.2993,36.9259,26.0315,0.0000,0.0000,-12.6397
9430600,2126.6600,84.4614,190.5200,1.5889,4.2614,0.7126,1.5529,0.7526,0.5603,0.1357,0.6471,1.7436,48.5924,27.9794,0.0000,0.0000,-12.6916
9447800,1395.3100,59.5071,781.9600,1.0724,3.2595,0.1601,0.5886,0.3208,0.2796,0.0828,5.6372,0.6397,20.7895,33.8842,0.0000,0.0292,-12.4731
9480000,1564.0700,40.8359,213.3800,1.4274,3.5055,0.1254,0.8599,0.6112,0.3702,0.2005,11.3238,1.3142,41.1499,28.8166,0.0000,0.0015,-12.3046
9484000,1332.8600,112.5628,103.6500,1.5645,4.5974,0.4456,0.9317,0.4561,0.4031,0.1061,0.7376,1.6433,23.5128,9.4012,0.0000,0.0000,-14.0855
9484600,1347.5000,44.7285,1179.5900,1.2634,3.7038,0.0621,0.6493,0.4109,0.3066,0.1401,6.9172,1.1431,34.6401,23.3292,0.0000,0.0574,-12.6202
9492400,2468.9900,65.3778,128.9700,1.7753,3.3313,0.9911,2.2695,1.1968,0.7258,0.2126,0.9167,1.6264,41.5783,15.3161,0.0000,0.0000,-12.5000
9494000,2153.9400,50.8876,1628.2300,1.7093,3.1024,0.8391,1.7447,0.8890,0.6046,0.1693,1.1381,1.1382,35.8693,24.3207,0.0000,0.0000,-13.1224
9497800,1646.9100,61.2814,750.8600,1.5272,4.1270,0.7996,0.9485,0.4904,0.3936,0.0889,0.9478,0.9878,28.5245,28.8158,0.0000,0.0907,-14.4479
9497980,1655.3900,72.4291,516.8000,1.6428,3.5375,0.8725,1.1748,0.5390,0.4601,0.0965,1.1225,1.5689,39.9529,20.0485,0.0000,0.0000,-12.8268
9505200,1847.2400,48.9409,285.6800,1.6754,3.5403,0.4805,1.1086,0.5055,0.4639,0.1145,1.0117,0.8114,30.4827,41.2360,0.0000,0.0372,-12.4769
9505350,1736.9400,47.8232,365.6600,1.5951,3.3000,0.5015,1.2367,0.5081,0.4916,0.0988,0.9312,0.8534,31.0219,40.1248,0.0000,0.0427,-12.9241
9505800,1865.1000,48.5357,614.9400,1.7660,3.2502,0.5310,1.3086,0.5763,0.5139,0.1195,1.0177,0.9379,33.6864,35.7589,0.0000,0.3191,-12.2767
9508300,1243.7600,87.5063,93.0000,1.5370,3.8634,0.5022,0.8477,0.3868,0.3611,0.0670,0.7933,1.9022,36.8662,15.2840,0.0000,0.0000,-13.7643
9510200,1034.9300,92.8290,425.3100,1.2274,3.4008,0.1580,0.7726,0.3306,0.3533,0.0669,1.1463,2.4489,37.0745,10.4230,0.0000,0.0000,-13.6381
9512280,1040.2300,77.5350,188.7100,1.1819,3.4586,0.1822,0.6307,0.3231,0.3125,0.0809,0.8556,2.2926,35.4004,13.3034,0.0000,0.0000,-13.1369
9513780,939.0600,66.1950,177.4700,1.1801,3.5221,0.1114,0.5952,0.2896,0.2975,0.0800,0.8007,1.2983,28.0467,19.5383,0.0000,0.0000,-13.2672
10023000,2257.5100,44.6794,131.4600,1.5506,2.6429,0.1959,1.0289,0.7664,0.4048,0.2124,1.1144,1.4512,35.8634,18.0628,0.0000,0.0855,-12.4788
10166430,1578.7000,56.1416,70.1700,1.3647,2.6942,0.0328,0.6173,0.4342,0.2445,0.1042,15.5733,1.2930,36.5935,19.0694,19.3545,0.0732,-12.9477
10172700,1853.4700,46.9701,69.9300,1.3853,2.8955,0.0017,0.6794,0.4027,0.3121,0.1126,4.2723,1.3406,36.2950,13.4344,0.0000,0.0440,-12.9729
10172800,2085.8700,135.9027,11.0700,1.9437,3.4468,0.0366,1.1695,0.8072,0.4427,0.1858,1.5520,1.2955,35.1633,13.3729,0.0000,0.1877,-12.6177
10173450,2638.5900,56.1341,268.5300,1.6796,3.0681,0.4463,1.0301,0.5947,0.4054,0.1283,1.0482,1.6410,41.9480,19.1646,0.0000,0.0243,-12.4998
10205030,2489.2900,76.2092,134.6000,1.6463,4.0576,0.0326,1.4618,1.1539,0.5270,0.2909,0.6681,1.2328,38.6242,29.1964,0.0000,0.4604,-13.6006
10234500,2498.7400,95.2099,236.4200,1.7792,3.6724,0.3513,1.5450,0.8666,0.5578,0.1583,0.6039,1.6890,44.3582,19.5741,0.0000,0.0000,-12.9040
10242000,2035.1600,59.7888,208.6900,1.1425,3.8137,0.1718,0.6992,0.4005,0.2979,0.0908,12.4183,1.4237,29.6682,17.5246,0.0000,0.0925,-13.3804
10244950,2404.4700,101.1387,28.2000,1.3203,3.4460,0.0622,0.7611,0.4409,0.3339,0.1148,0.6531,1.4996,37.0277,16.4834,0.0000,0.8013,-12.4610
10249300,2256.4300,98.8565,50.2000,0.6446,3.3568,0.0620,0.4059,0.2178,0.1843,0.0501,11.8350,1.9452,23.1392,9.0544,0.0000,0.0025,-13.0643
10258000,1371.2600,176.3668,43.6900,1.1014,3.3738,0.4365,0.7969,0.3051,0.3765,0.0860,3.8125,4.6017,49.7250,3.3691,0.0000,0.0000,-13.8264
10258500,1329.1800,116.1420,241.5100,0.8229,3.1419,0.2855,0.5438,0.2406,0.2642,0.0394,1.0263,3.0970,40.2144,7.0582,0.0000,0.0000,-14.0221
10259000,1233.9600,169.6524,22.4600,1.0483,3.1332,0.5081,0.8241,0.3247,0.3680,0.0601,0.6316,3.2893,24.5689,3.3809,0.0000,0.0000,-14.0366
10259200,1139.9100,154.4451,79.1200,0.6573,3.1309,0.1369,0.3671,0.1544,0.1949,0.0290,0.7609,2.9661,38.4769,6.7461,0.0000,0.0000,-14.0277
10263500,1651.4500,132.2003,59.4600,1.3224,3.1380,0.2769,0.6496,0.2576,0.3001,0.0430,2.7335,2.9354,43.1957,8.9009,0.0000,0.0000,-13.4066
10310500,1900.8000,119.2089,39.4900,1.4712,3.9292,0.7131,1.1006,0.5296,0.4448,0.1192,0.7200,5.7167,44.6034,3.2600,0.0000,0.0000,-14.0105
10316500,2490.1300,132.1034,64.7800,2.2120,3.4227,0.0123,0.9909,0.8043,0.3932,0.2386,0.4052,1.5894,42.9019,21.7646,0.0000,0.9131,-12.1935
10329500,1755.6600,66.8361,454.5200,1.3595,3.4187,0.0020,0.6196,0.4721,0.2816,0.1625,0.9281,1.2004,35.9905,26.0182,0.0000,0.0000,-12.6509
10336645,2357.5400,118.2744,19.6000,3.3796,2.8812,0.7136,1.6712,0.7542,0.5731,0.1405,1.9500,4.2551,65.9134,7.0526,0.2096,0.0000,-13.6901
10336660,2113.2800,83.4639,29.8000,3.7312,2.8594,0.7908,1.9730,1.0777,0.5927,0.1550,0.7917,2.9022,58.6657,11.0866,3.5171,0.0000,-12.9785
10336740,2117.9800,81.4911,5.5400,1.8498,2.8133,0.8173,1.9003,0.8220,0.6164,0.1348,0.8333,4.3219,41.7402,2.0757,0.0624,0.0000,-13.8489
10343500,2156.9100,81.2478,27.6000,2.5679,2.8259,0.8990,2.0723,0.9647,0.6685,0.1632,1.1957,2.1818,50.8545,14.8301,0.0000,0.0000,-12.7079
10348850,2041.6000,136.2677,19.1400,2.5079,2.9477,0.5120,1.2020,0.6494,0.4617,0.1356,1.0256,1.5429,34.5005,9.5933,0.0000,0.0000,-13.2917
10396000,1613.2700,58.1894,528.8900,1.5603,3.3946,0.0045,0.7587,0.5656,0.3312,0.1778,2.3178,0.7845,28.5015,36.1761,0.0000,0.0000,-12.5654
11098000,595.3900,109.9615,41.5700,1.9657,3.5847,0.2925,2.0885,1.0378,0.6230,0.0693,0.5143,1.6850,32.1906,13.0610,0.0000,0.0000,-14.1000
11124500,679.8000,87.8463,191.5200,2.0522,3.1866,0.7047,1.8120,0.9248,0.5692,0.1224,0.9788,1.4253,37.3643,21.1667,0.0000,0.0000,-14.8934
11141280,292.3500,60.2885,54.0100,1.8837,2.7516,0.4501,2.7669,1.6797,0.6825,0.1464,1.2791,0.9406,23.0107,24.6420,0.0000,0.0000,-15.2000
11143000,764.0300,138.6104,120.6100,2.8368,2.5829,0.9458,3.2567,1.5293,0.7395,0.0545,0.6648,1.3733,39.4663,7.6571,0.0000,0.0159,-14.1348
11148900,462.7200,66.1900,403.4500,2.2885,2.7564,0.4250,1.8373,1.0518,0.5516,0.1176,0.9913,1.3395,38.3090,18.9830,0.0000,0.0000,-13.5833
11151300,535.5300,56.5705,608.2300,1.3328,3.6447,0.1373,1.2402,0.8418,0.4792,0.2197,2.2996,0.8082,22.7210,31.5723,0.0000,0.0000,-14.7006
11162500,349.5100,68.5406,118.8700,2.6920,3.4472,0.8210,4.1893,1.5899,0.8631,0.0906,1.6685,1.9284,48.0484,18.4044,0.0000,0.0000,-15.0342
11176400,701.1200,78.7716,338.5600,1.4762,3.2607,0.3530,1.4199,0.8762,0.4644,0.1269,0.9241,1.4713,26.7949,14.7167,0.0000,0.0000,-14.5310
11180500,47.2500,26.3481,24.3200,1.4883,2.7094,0.0556,2.3543,1.6757,0.6787,0.3160,5.8605,0.9925,29.4509,27.2922,0.0000,0.0000,-14.9086
11180960,130.0500,33.1925,15.0600,1.6393,2.8637,0.2117,2.6181,1.6730,0.7244,0.2550,1.8621,1.0261,29.9973,26.7608,0.0000,0.0000,-13.7090
11224500,658.0300,69.9558,247.4400,1.3071,3.4375,0.1452,1.0938,0.6783,0.4291,0.1642,0.8354,0.6979,23.7525,39.8384,0.0000,0.0000,-15.1345
11230500,3020.8600,151.1601,135.5300,2.0184,3.1579,0.2787,0.5068,0.2592,0.2208,0.0664,0.3395,3.0153,61.6309,9.8870,0.0000,0.0000,-13.5155
11237500,2201.2200,104.6715,59.8200,2.9285,2.9422,0.8069,1.5769,0.6678,0.6129,0.1586,0.9800,4.0492,58.5448,8.2148,0.0000,0.0000,-13.9303
11253310,802.1700,88.1357,120.4400,1.1740,2.9844,0.1202,0.8631,0.5254,0.3905,0.1638,1.1798,0.7947,24.3714,31.1731,0.0000,0.0000,-14.8424
11264500,2632.8700,131.0607,467.9800,2.6404,3.0478,0.5769,0.7933,0.4028,0.3327,0.0898,0.6025,2.6381,52.8588,8.9527,0.0000,0.0000,-13.8776
11266500,2512.5800,140.1842,833.0800,2.7356,3.0849,0.6741,1.0288,0.5100,0.4060,0.1051,0.6256,2.7047,44.9868,8.2972,0.0000,0.0000,-13.0986
11274500,377.4400,54.4751,347.7500,1.2064,2.7498,0.3051,1.2785,0.8294,0.4726,0.1904,1.2045,1.3677,28.9971,20.1978,0.0000,0.0000,-14.6138
11274630,517.2400,57.7465,187.4400,1.2593,2.7501,0.2803,1.1556,0.7069,0.4568,0.1837,1.1991,1.3095,29.5569,22.0293,0.0000,0.0000,-14.4769
11284400,897.3300,52.4045,41.7200,2.8224,3.4802,0.7577,2.0720,0.6097,0.6723,0.0767,1.0000,1.4521,30.1250,17.0000,0.0000,0.0000,-16.2416
11299600,300.4200,40.7276,37.3200,2.0684,3.4923,0.0410,1.8144,1.1131,0.5816,0.2073,0.9701,0.9520,19.8434,15.6950,0.0000,0.0000,-13.0108
11381500,941.6800,70.5575,337.6300,3.4505,3.4533,0.5890,2.0106,1.0078,0.6206,0.1712,1.1170,1.6307,43.9507,20.1450,0.0000,0.0000,-12.5354
11383500,1053.5600,75.7222,539.7800,3.5279,3.7317,0.6998,2.3636,1.1504,0.7009,0.1744,0.9819,1.4472,42.1803,22.5431,0.0000,0.0000,-12.5133
11451100,740.4600,103.9336,155.0900,2.9615,2.5903,0.8707,2.2141,1.1495,0.6362,0.0945,0.9061,1.7652,41.3659,17.4644,0.0000,0.0000,-15.1688
11468500,276.0800,45.1496,273.5100,3.5829,2.7172,1.0000,4.7631,1.7766,0.9124,0.0805,1.6667,1.3216,39.0520,26.7758,0.0000,0.0000,-15.1829
11473900,1037.8500,126.7067,1925.0100,3.6536,2.7978,0.9609,2.6335,1.4085,0.7012,0.1397,1.9949,1.5937,36.5215,17.6229,0.0000,0.0000,-14.6914
11475560,592.5800,90.3327,16.7900,5.1661,3.0671,0.9922,5.3441,2.1245,0.9096,0.0640,1.0645,1.6891,45.1253,22.2789,0.0000,0.0000,-15.2000
11476600,478.6900,94.5291,71.8500,4.8342,2.3263,0.9966,4.9414,2.0157,0.8890,0.0880,1.0256,1.3870,40.5000,26.5000,0.0000,0.0000,-15.2000
11478500,757.7600,122.5283,572.3800,4.5516,2.7212,0.9953,3.8193,2.0515,0.8067,0.1266,1.0319,1.5316,40.6838,23.4418,0.0000,0.0000,-15.1451
11480390,1049.6400,76.6190,242.6000,3.9990,3.4279,0.9744,3.8169,1.9030,0.8263,0.1134,1.0000,1.6134,39.7585,21.6811,0.0000,0.0000,-15.1593
11481200,285.2300,71.4284,105.4000,4.3631,2.3690,0.9378,4.8235,1.4934,0.9157,0.1117,1.3046,0.8880,30.1836,36.4052,0.0000,0.0000,-14.7976
11482500,546.9900,114.4646,718.0400,4.5800,2.5178,0.9830,4.5139,1.7971,0.8743,0.1003,1.1510,1.0593,34.6507,32.3208,0.0000,0.0000,-14.4222
11522500,1279.3000,152.8007,1943.1200,3.1355,3.2586,0.9907,3.6110,2.0564,0.8123,0.1855,0.6363,2.1376,50.7430,14.5428,0.0000,0.0024,-14.9350
11523200,1614.4100,139.3475,382.9400,2.9324,2.5618,0.9800,2.0266,0.9095,0.6892,0.1961,0.6585,1.2971,42.8580,26.9242,0.0000,0.0000,-14.0749
11528700,1019.0700,107.6220,1980.0800,3.7061,3.5844,0.9905,3.4252,1.6687,0.8134,0.1272,1.0326,1.8309,47.7097,18.7739,0.0000,0.0000,-15.5936
11532500,725.0700,112.1108,1577.9600,5.5846,2.3208,0.9993,3.6281,1.5755,0.8141,0.1167,0.9372,1.2964,39.2860,26.6094,0.0000,0.0000,-14.8472
12010000,145.1800,47.2961,142.1800,7.9279,1.9671,0.9981,4.3292,2.3695,0.8606,0.1334,1.1903,0.8837,22.7204,21.0458,0.0000,0.0000,-13.8104
12013500,309.1700,61.5714,337.6900,6.8749,2.1167,0.9896,4.9808,2.7455,0.8803,0.1267,2.0814,0.9526,19.7321,14.6759,0.0000,0.0000,-14.0964
12020000,435.9800,74.6259,294.2200,7.4992,2.7397,0.9964,4.4016,2.5924,0.8619,0.1395,1.2932,1.1551,31.7749,19.8066,0.0000,0.0000,-13.3701
12025000,236.8800,33.6961,404.9000,4.7080,2.0948,0.8617,4.9775,3.1186,0.8712,0.1778,6.7938,0.8747,25.2602,25.6084,0.0000,0.0000,-13.2353
12025700,556.3700,73.3702,103.3000,5.0912,2.0464,0.8684,4.3031,2.6220,0.8630,0.1637,1.0054,1.1450,30.9179,19.2588,0.0000,0.0000,-12.6954
12035000,149.3000,29.3479,769.9000,6.9879,1.9803,0.9705,4.9314,2.7220,0.8824,0.1324,9.1990,1.0955,25.2852,15.8643,0.0000,0.0000,-13.2740
12040500,437.0100,96.5815,1153.4400,8.1546,1.8991,0.9969,3.7500,2.2824,0.8258,0.1698,2.5815,1.4190,37.5347,16.8593,0.0000,0.0000,-14.5632
12041200,754.0000,127.7436,655.8000,7.7853,2.4119,0.9733,3.4683,2.3060,0.7560,0.2086,1.6690,1.6395,39.3845,14.9753,0.0000,0.0000,-14.9632
12043000,378.7300,72.9688,337.1900,8.2846,2.2500,1.0000,3.9634,2.4811,0.8445,0.1602,1.9288,1.5932,40.6715,17.2101,0.0000,0.0000,-14.9904
12048000,1263.4600,183.8377,405.0100,4.7751,2.5180,0.9881,3.1257,2.2743,0.7341,0.2463,0.8019,1.9040,45.4372,15.5598,0.0000,0.0000,-13.4373
12054000,776.8600,174.7902,171.6800,5.7147,2.7295,0.9947,3.4386,2.4724,0.7857,0.2971,0.9074,1.4882,39.2525,16.9711,0.0000,0.0000,-14.0037
12056500,775.1700,160.2375,146.9700,6.9947,1.9971,1.0000,3.6838,2.7277,0.8345,0.3102,0.8327,1.6363,41.6616,16.9902,0.0000,0.0000,-14.6086
12073500,42.9200,16.4839,15.6700,4.0095,2.8563,1.0000,3.8746,2.4386,0.8599,0.1800,16.6452,2.7906,30.3333,6.2667,0.0000,0.0000,-14.6204
12082500,1036.2200,122.5575,350.0000,7.0616,2.9623,0.9312,3.4584,2.2148,0.7754,0.2254,1.3482,2.8437,59.0627,10.0982,0.0000,0.0000,-12.8654
12092000,1330.9400,172.2020,240.8800,7.2745,2.0768,0.9239,3.1480,2.1057,0.7235,0.2121,0.9169,3.4644,68.1030,9.0013,0.0000,0.0000,-13.0903
12095000,757.3900,103.5587,205.8400,4.5607,2.4797,0.9717,4.3778,2.6202,0.8676,0.1740,3.1727,2.2680,37.6844,9.9153,0.0000,0.0000,-13.3475
12114500,852.5000,129.6111,66.5600,7.2419,1.9792,0.9922,4.3541,2.9071,0.8845,0.2886,0.7395,2.3276,29.5528,6.4131,0.0000,0.0000,-12.5613
12115000,900.0700,130.4189,102.8000,7.2067,1.9777,0.9948,4.2825,2.8621,0.8774,0.2770,0.8020,2.2762,28.8986,6.5407,0.0118,0.0000,-12.7347
12115500,752.9000,132.3142,34.7200,7.1604,1.9572,0.9922,3.5184,2.0304,0.8229,0.2036,0.9091,2.1013,25.5281,6.7832,0.0000,0.0000,-12.5195
12117000,640.5300,116.0253,44.8500,6.5089,1.9916,1.0000,3.5356,1.8701,0.8408,0.1402,1.7439,2.0438,36.7499,11.0468,0.0000,0.0000,-13.2653
12141300,1068.4000,165.0982,401.5100,7.9355,2.0294,0.9816,3.2186,2.2901,0.7771,0.2789,0.6527,2.9163,30.8349,4.7181,0.0000,0.0000,-14.0366
12143600,981.2100,118.4332,165.0100,7.6234,2.0816,0.9978,3.7631,2.6491,0.8360,0.2805,0.7677,3.1265,41.4691,6.6561,0.0000,0.0000,-13.7298
12144000,881.0000,132.2283,210.1100,7.2109,2.2117,0.9983,3.7862,2.5944,0.8345,0.2566,2.0933,2.8612,43.1232,8.1628,0.0000,0.0000,-13.5970
12145500,411.9000,86.3757,78.9800,5.7136,2.1353,1.0000,4.0669,2.5780,0.8555,0.1731,2.0130,1.7147,24.1873,9.1367,0.0000,0.0000,-14.2285
12147500,601.1200,112.8213,102.8900,7.9933,1.9575,1.0000,3.7695,2.3465,0.8493,0.2300,1.1458,2.0812,31.7166,8.9565,0.0000,0.0000,-12.5153
12147600,1067.5300,159.3746,14.1300,8.7924,1.9368,1.0000,3.9019,2.8647,0.8569,0.3187,0.6333,2.6061,34.2425,6.2280,0.0000,0.0000,-13.3421
12167000,480.5000,126.6899,683.7500,6.7212,1.9536,0.9896,3.9215,2.3596,0.8374,0.1962,1.4111,1.9687,25.7504,7.5032,0.2367,0.0000,-14.2882
12175500,1538.7500,245.5613,273.8200,5.4618,2.1886,0.7897,1.9927,1.4973,0.5389,0.2311,0.4838,2.3317,15.5947,3.8328,0.0000,0.0000,-13.8877
12178100,1305.0100,255.6884,69.6800,6.0953,2.0081,0.9211,2.8443,2.1211,0.7220,0.2978,0.5373,2.2975,18.2302,4.4416,0.0233,0.0000,-14.0773
12186000,1226.2900,172.5572,398.4400,6.4913,1.9974,0.9801,3.1583,2.3646,0.7706,0.3077,0.5660,2.2743,19.2693,4.7506,0.3650,0.0000,-13.9296
